Ensembl Gene ID	Enhancer grp	AE_nth	Enhancer_activity;3T3-L1;SRR988305	Enhancer_activity;3T3-L1;SRR988306	Enhancer_activity;3T3-L1;SRR988307	Enhancer_activity;Brain;SRR650310	Enhancer_activity;Brain;SRR768229	Enhancer_activity;Brain;SRR768230	Enhancer_activity;C3H10Thalf;SRR611158	Enhancer_activity;C3H10Thalf;SRR2042481	Enhancer_activity;C3H10Thalf;SRR2042482	Enhancer_activity;CD4+;SRR1536413	Enhancer_activity;CD4+;SRR1583930	Enhancer_activity;CD4+;SRR1583932	Enhancer_activity;CD4+CD8+;SRR931719	Enhancer_activity;CD4+CD8+;SRR931720	Enhancer_activity;CD4+CD8+;SRR3341012	Enhancer_activity;CD8+;SRR953145	Enhancer_activity;CD8+;SRR1536417	Enhancer_activity;CD8+;SRR2467232	Enhancer_activity;Cerebellum;SRR567488	Enhancer_activity;Cerebellum;SRR1557071	Enhancer_activity;Cerebellum;SRR1557072	Enhancer_activity;Cortex;SRR567480	Enhancer_activity;Cortex;SRR207094	Enhancer_activity;Cortex;SRR496229	Enhancer_activity;ESC_J1;SRR1283908	Enhancer_activity;ESC_J1;SRR1283912	Enhancer_activity;ESC_J1;SRR3109583	Enhancer_activity;Erythroblast_fetal_liver;SRR902019	Enhancer_activity;Erythroblast_fetal_liver;SRR902020	Enhancer_activity;Erythroblast_fetal_liver;SRR549349	Enhancer_activity;GMP;SRR1536393	Enhancer_activity;GMP;SRR2079146	Enhancer_activity;GMP;SRR2124221	Enhancer_activity;Heart;SRR1025234	Enhancer_activity;Heart;SRR207096	Enhancer_activity;Heart;SRR316184	Enhancer_activity;Kidney;SRR207098	Enhancer_activity;Kidney;SRR453144	Enhancer_activity;Kidney;SRR496225	Enhancer_activity;Limb_E14.5;SRR567490	Enhancer_activity;Limb_E14.5;SRR392608	Enhancer_activity;Limb_E14.5;SRR496239	Enhancer_activity;Liver_E14.5;SRR567496	Enhancer_activity;Liver_E14.5;SRR392610	Enhancer_activity;Liver_E14.5;SRR496255	Enhancer_activity;Lung;SRR207102	Enhancer_activity;Lung;SRR453156	Enhancer_activity;Lung;SRR496233	Enhancer_activity;NPC;SRR869690	Enhancer_activity;NPC;SRR869691	Enhancer_activity;NPC;SRR1699468	Enhancer_activity;Spleen;SRR207104	Enhancer_activity;Spleen;SRR453160	Enhancer_activity;Spleen;SRR496253	Enhancer_activity;Striatum;SRR1519958	Enhancer_activity;Striatum;SRR1519959	Enhancer_activity;Striatum;SRR1519960	Enhancer_activity;Testis;SRR765631	Enhancer_activity;Testis;SRR392618	Enhancer_activity;Testis;SRR496243	Enhancer_activity;Th1;SRR038535	Enhancer_activity;Th1;SRR096543	Enhancer_activity;Th1;SRR514288	Enhancer_activity;Th2;SRR2569323	Enhancer_activity;Th2;SRR2569325	Enhancer_activity;Th2;SRR038537	Enhancer_activity;Thymus;SRR345618	Enhancer_activity;Thymus;SRR345621	Enhancer_activity;Thymus;SRR345622	Enhancer_activity;WAT;SRR1732525	Enhancer_activity;WAT;SRR1732526	Enhancer_activity;WAT;SRR1732527	AS_type;3T3-L1;SRR988305	AS_type;3T3-L1;SRR988306	AS_type;3T3-L1;SRR988307	AS_type;Brain;SRR650310	AS_type;Brain;SRR768229	AS_type;Brain;SRR768230	AS_type;C3H10Thalf;SRR611158	AS_type;C3H10Thalf;SRR2042481	AS_type;C3H10Thalf;SRR2042482	AS_type;CD4+;SRR1536413	AS_type;CD4+;SRR1583930	AS_type;CD4+;SRR1583932	AS_type;CD4+CD8+;SRR931719	AS_type;CD4+CD8+;SRR931720	AS_type;CD4+CD8+;SRR3341012	AS_type;CD8+;SRR953145	AS_type;CD8+;SRR1536417	AS_type;CD8+;SRR2467232	AS_type;Cerebellum;SRR567488	AS_type;Cerebellum;SRR1557071	AS_type;Cerebellum;SRR1557072	AS_type;Cortex;SRR567480	AS_type;Cortex;SRR207094	AS_type;Cortex;SRR496229	AS_type;ESC_J1;SRR1283908	AS_type;ESC_J1;SRR1283912	AS_type;ESC_J1;SRR3109583	AS_type;Erythroblast_fetal_liver;SRR902019	AS_type;Erythroblast_fetal_liver;SRR902020	AS_type;Erythroblast_fetal_liver;SRR549349	AS_type;GMP;SRR1536393	AS_type;GMP;SRR2079146	AS_type;GMP;SRR2124221	AS_type;Heart;SRR1025234	AS_type;Heart;SRR207096	AS_type;Heart;SRR316184	AS_type;Kidney;SRR207098	AS_type;Kidney;SRR453144	AS_type;Kidney;SRR496225	AS_type;Limb_E14.5;SRR567490	AS_type;Limb_E14.5;SRR392608	AS_type;Limb_E14.5;SRR496239	AS_type;Liver_E14.5;SRR567496	AS_type;Liver_E14.5;SRR392610	AS_type;Liver_E14.5;SRR496255	AS_type;Lung;SRR207102	AS_type;Lung;SRR453156	AS_type;Lung;SRR496233	AS_type;NPC;SRR869690	AS_type;NPC;SRR869691	AS_type;NPC;SRR1699468	AS_type;Spleen;SRR207104	AS_type;Spleen;SRR453160	AS_type;Spleen;SRR496253	AS_type;Striatum;SRR1519958	AS_type;Striatum;SRR1519959	AS_type;Striatum;SRR1519960	AS_type;Testis;SRR765631	AS_type;Testis;SRR392618	AS_type;Testis;SRR496243	AS_type;Th1;SRR038535	AS_type;Th1;SRR096543	AS_type;Th1;SRR514288	AS_type;Th2;SRR2569323	AS_type;Th2;SRR2569325	AS_type;Th2;SRR038537	AS_type;Thymus;SRR345618	AS_type;Thymus;SRR345621	AS_type;Thymus;SRR345622	AS_type;WAT;SRR1732525	AS_type;WAT;SRR1732526	AS_type;WAT;SRR1732527	Non-spliced without enhancer	Spliced without enhancer	Non-spliced with enhancer	Spliced with enhancer	Fisher P-value	Odds ratio	q_fdr
ENSMUSG00000040734	chr7_134	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	I	NA	NA	E	0	NA	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	I	NA	E	0	I	0	E	E	E	NA	NA	0	NA	0	0	I	0	0	NA	0	NA	0	NA	NA	0	NA	NA	0	0	0	I	0	NA	NA	NA	NA	0	0	0	I	NA	NA	NA	NA	NA	NA	I	NA	E	E	E	NA	NA	NA	7	0	1	7	0.0013986013986014	49	0.0411874921678844
ENSMUSG00000071533	chr16_977	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	I	NA	0	0	0	0	0	0	E	0	0	I	I	0	I	NA	0	0	0	NA	E	0	0	0	I	NA	NA	I	NA	NA	E	E	E	0	0	0	NA	0	NA	E	0	E	E	NA	NA	NA	NA	0	E	0	NA	0	0	0	0	0	E	1	5	9	1	0.00761738261738262	0.0222222222222222	0.0461372552846798
ENSMUSG00000071533	chr16_976	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	I	NA	0	0	0	0	0	0	E	0	0	I	I	0	I	NA	0	0	0	NA	E	0	0	0	I	NA	NA	I	NA	NA	E	E	E	0	0	0	NA	0	NA	E	0	E	E	NA	NA	NA	NA	0	E	0	NA	0	0	0	0	0	E	0	5	10	1	0.00137362637362637	0	0.0411874921678844
ENSMUSG00000071533	chr16_975	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	NA	0	0	0	0	NA	I	NA	0	0	0	0	0	0	E	0	0	I	I	0	I	NA	0	0	0	NA	E	0	0	0	I	NA	NA	I	NA	NA	E	E	E	0	0	0	NA	0	NA	E	0	E	E	NA	NA	NA	NA	0	E	0	NA	0	0	0	0	0	E	1	5	9	1	0.00761738261738262	0.0222222222222222	0.0461372552846798
ENSMUSG00000029178	chr5_2651	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	I	I	I	E	I	0	0	E	E	0	0	0	E	0	E	I	NA	0	I	0	0	0	0	0	E	E	I	NA	E	E	0	0	NA	0	E	0	I	0	0	0	0	0	0	0	0	E	E	0	I	0	I	I	0	I	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	I	I	I	6	15	6	0	0.00312151616499443	0	0.0411874921678844
ENSMUSG00000029178	chr5_652	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	I	I	I	E	I	0	0	E	E	0	0	0	E	0	E	I	NA	0	I	0	0	0	0	0	E	E	I	NA	E	E	0	0	NA	0	E	0	I	0	0	0	0	0	0	0	0	E	E	0	I	0	I	I	0	I	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	I	I	I	6	15	6	0	0.00312151616499443	0	0.0411874921678844
ENSMUSG00000035781	chr10_883	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	I	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	I	0	0	I	0	0	I	0	0	0	0	0	NA	0	0	E	0	E	0	E	0	I	0	0	I	0	0	0	E	0	0	0	E	0	E	0	0	0	0	0	NA	NA	NA	NA	E	E	0	NA	I	I	I	0	0	0	0	7	8	2	0.00226244343891403	0	0.0411874921678844
ENSMUSG00000035781	chr10_895	0	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	I	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	I	0	0	I	0	0	I	0	0	0	0	0	NA	0	0	E	0	E	0	E	0	I	0	0	I	0	0	0	E	0	0	0	E	0	E	0	0	0	0	0	NA	NA	NA	NA	E	E	0	NA	I	I	I	0	0	0	1	8	7	1	0.00337309749074456	0.0178571428571429	0.0411874921678844
ENSMUSG00000035781	chr10_873	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	I	0	0	0	0	0	NA	0	0	0	0	0	0	NA	0	I	0	0	I	0	0	I	0	0	0	0	0	NA	0	0	E	0	E	0	E	0	I	0	0	I	0	0	0	E	0	0	0	E	0	E	0	0	0	0	0	NA	NA	NA	NA	E	E	0	NA	I	I	I	0	0	0	1	8	7	1	0.00337309749074456	0.0178571428571429	0.0411874921678844
ENSMUSG00000068328	chr6_2770	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	I	I	I	0	I	I	0	0	0	NA	0	0	0	0	0	0	NA	0	0	E	E	0	0	0	0	0	0	0	0	I	NA	0	E	0	0	I	0	0	0	0	NA	NA	0	0	0	0	0	0	E	E	E	0	I	0	0	0	E	0	NA	NA	E	NA	I	E	0	0	I	I	I	0	E	0	3	11	7	1	0.00619195046439628	0.038961038961039	0.0446557188130222
ENSMUSG00000009555	chr2_5615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	E	E	E	E	I	0	E	0	E	NA	E	E	0	I	I	E	NA	0	0	0	0	0	0	0	E	E	E	0	E	I	NA	0	E	0	0	0	0	I	0	0	0	0	0	0	0	I	I	I	0	0	0	I	I	I	I	0	0	0	NA	NA	NA	NA	0	0	0	NA	0	0	0	0	0	0	14	6	0	6	0.00401337792642141	14	0.0411874921678844
ENSMUSG00000009555	chr2_525	0	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	E	E	E	E	I	0	E	0	E	NA	E	E	0	I	I	E	NA	0	0	0	0	0	0	0	E	E	E	0	E	I	NA	0	E	0	0	0	0	I	0	0	0	0	0	0	0	I	I	I	0	0	0	I	I	I	I	0	0	0	NA	NA	NA	NA	0	0	0	NA	0	0	0	0	0	0	7	12	7	0	0.00642140468227427	0	0.0446557188130222
ENSMUSG00000009555	chr2_3941	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	E	E	E	E	I	0	E	0	E	NA	E	E	0	I	I	E	NA	0	0	0	0	0	0	0	E	E	E	0	E	I	NA	0	E	0	0	0	0	I	0	0	0	0	0	0	0	I	I	I	0	0	0	I	I	I	I	0	0	0	NA	NA	NA	NA	0	0	0	NA	0	0	0	0	0	0	13	4	1	8	0.00292906178489702	26	0.0411874921678844
