Ensembl.Gene.ID	Enhancer.grp	AE_nth	Non.spliced.without.enhancer	Spliced.without.enhancer	Non.spliced.with.enhancer	Spliced.with.enhancer	Fisher.P.value	Odds.ratio	q_fdr
ENSG00000105364	chr19_302	0	13	4	0	7	0.0009534706331045	Inf	0.0247720172766449
ENSG00000105364	chr19_1296	2	7	13	5	0	0.0149068322981366	0	0.0523411724820841
ENSG00000105364	chr19_1296	0	12	5	1	6	0.0232646834477498	14.4	0.0619025725918927
ENSG00000105364	chr19_1292	4	1	10	2	0	0.0384615384615385	0	0.0771437217101863
ENSG00000105364	chr19_22	0	12	4	1	7	0.00780724188989096	21	0.0443562418442801
ENSG00000105364	chr19_325	0	11	3	2	8	0.011088302597927	14.6666666666667	0.0488964176183185
ENSG00000105364	chr19_323	0	12	3	1	8	0.00222943868622964	32	0.0329103206844269
ENSG00000105364	chr19_3063	4	1	10	2	0	0.0384615384615385	0	0.0771437217101863
ENSG00000105364	chr19_25	0	10	1	3	10	0.00134928113121679	33.3333333333333	0.0290079412113311
ENSG00000105364	chr19_1766	4	1	10	2	0	0.0384615384615385	0	0.0771437217101863
ENSG00000137101	chr9_242	1	0	5	8	1	0.002997002997003	0	0.0364137209828759
ENSG00000137101	chr9_242	0	0	7	8	2	0.00226244343891403	0	0.0329103206844269
ENSG00000182173	chr17_581	1	10	3	2	9	0.0122781377997423	15	0.0511619836818484
ENSG00000213672	chr3_885	0	4	10	6	0	0.0108359133126935	0	0.0485986727403425
ENSG00000071626	chr19_862	0	7	3	0	7	0.00982106129164954	Inf	0.046599583957315
ENSG00000071626	chr19_832	0	6	2	1	8	0.0152200740436034	24	0.0523904489652816
ENSG00000135451	chr12_1591	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000135451	chr12_322	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000135451	chr12_13	3	3	8	12	5	0.0510297482837529	0.15625	0.0897457645513487
ENSG00000135451	chr12_1593	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000135451	chr12_1584	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000135451	chr12_1581	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000135451	chr12_1592	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000135451	chr12_1585	1	6	15	2	0	0.110671936758893	0	0.149260301751822
ENSG00000143570	chr1_751	0	8	2	5	10	0.0414053035401804	8	0.0810766491366101
ENSG00000143570	chr1_51	3	6	1	3	11	0.0157894736842105	22	0.0530115784499053
ENSG00000143570	chr1_51	0	7	1	6	11	0.0302059496567505	12.8333333333333	0.0689479479576168
ENSG00000143570	chr1_51	2	7	2	4	11	0.0327433032709651	9.625	0.070675820325435
ENSG00000143570	chr1_51	1	7	2	4	11	0.0327433032709651	9.625	0.070675820325435
ENSG00000143570	chr1_3415	0	13	7	0	5	0.0149068322981367	Inf	0.0523411724820841
ENSG00000167555	chr19_755	1	9	2	1	7	0.00547749464158133	31.5	0.0410536705096278
ENSG00000167555	chr19_754	1	7	1	3	8	0.0197666110978805	18.6666666666667	0.0570212211232352
ENSG00000167555	chr19_751	1	7	1	3	8	0.0197666110978805	18.6666666666667	0.0570212211232352
ENSG00000146247	chr6_1093	0	4	11	4	0	0.0180598555211558	0	0.0546258063076134
ENSG00000168894	chr2_5181	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5181	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5169	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5169	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5178	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5178	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_2675	4	1	17	0	1	1	Inf	1
ENSG00000168894	chr2_2870	4	1	15	0	3	1	Inf	1
ENSG00000168894	chr2_2998	4	1	17	0	1	1	Inf	1
ENSG00000168894	chr2_1276	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5170	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5170	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_2463	4	1	15	0	3	1	Inf	1
ENSG00000168894	chr2_484	4	1	15	0	3	1	Inf	1
ENSG00000168894	chr2_3456	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_3456	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5182	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5182	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_481	4	1	16	0	2	1	Inf	1
ENSG00000168894	chr2_5177	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5177	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5173	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5173	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_15	0	3	10	12	5	0.0139184793568129	0.125	0.0523411724820841
ENSG00000168894	chr2_5179	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5179	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5171	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5171	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_486	4	1	15	0	3	1	Inf	1
ENSG00000168894	chr2_162	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_1280	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_164	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_164	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_161	4	0	15	1	3	0.210526315789474	0	0.249149954189148
ENSG00000168894	chr2_1279	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5176	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5176	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_477	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_477	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5167	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5167	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_476	4	1	15	0	3	1	Inf	1
ENSG00000168894	chr2_1282	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5180	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5180	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_1281	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_1268	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_1268	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_2871	4	1	15	0	3	1	Inf	1
ENSG00000168894	chr2_5172	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5172	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_5174	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5174	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_480	0	2	10	13	5	0.00777505983850178	0.0769230769230769	0.0443562418442801
ENSG00000168894	chr2_5175	1	0	13	1	0	0.0714285714285714	0	0.108961777906239
ENSG00000168894	chr2_5175	4	0	18	1	0	0.0526315789473684	0	0.090724416337364
ENSG00000168894	chr2_1272	4	0	17	1	1	0.105263157894737	0	0.144212411907512
ENSG00000177728	chr17_2594	7	5	14	2	0	0.1	0	0.138458927359131
ENSG00000177728	chr17_589	7	3	13	4	1	0.0251117991056072	0.0576923076923077	0.0634509778350847
ENSG00000177728	chr17_581	8	5	3	0	9	0.0090497737556561	Inf	0.0451271725541824
ENSG00000177728	chr17_580	3	7	14	4	0	0.0260869565217391	0	0.0649044348773057
ENSG00000177728	chr17_590	7	5	14	2	0	0.1	0	0.138458927359131
ENSG00000177728	chr17_592	7	3	14	4	0	0.00584795321637427	0	0.0420826847828157
ENSG00000177728	chr17_588	7	5	14	2	0	0.1	0	0.138458927359131
ENSG00000177728	chr17_2101	7	5	14	2	0	0.1	0	0.138458927359131
ENSG00000177728	chr17_591	7	5	14	2	0	0.1	0	0.138458927359131
ENSG00000177728	chr17_593	7	5	14	2	0	0.1	0	0.138458927359131
ENSG00000185909	chr3_346	0	5	0	1	7	0.00466200466200466	Inf	0.0403019332544594
ENSG00000185909	chr3_348	0	5	0	1	7	0.00466200466200466	Inf	0.0403019332544594
ENSG00000197363	chr8_353	3	4	1	3	11	0.0379256965944272	14.6666666666667	0.0765836219844894
ENSG00000125651	chr19_921	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_1269	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_1914	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_922	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_1268	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_918	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_1910	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000125651	chr19_1911	0	3	13	2	1	0.154798761609907	0.115384615384615	0.190149813874767
ENSG00000184702	chr22_156	4	2	8	5	0	0.006993006993007	0	0.044078236438297
ENSG00000061936	chr12_662	2	6	16	6	0	0.00245261984392419	0	0.0340666390807041
ENSG00000125450	chr17_1420	2	14	6	0	4	0.0197628458498024	Inf	0.0570212211232352
ENSG00000125450	chr17_1412	2	13	3	1	7	0.00234543578196828	30.3333333333333	0.0338057687443414
ENSG00000125450	chr17_1412	7	15	10	2	11	0.0151001947442436	8.25	0.0523904489652816
ENSG00000125450	chr17_583	6	10	4	5	11	0.0374080245738845	5.5	0.0758797460202118
ENSG00000125450	chr17_590	6	13	7	2	8	0.050174912543728	7.42857142857143	0.0887064504292484
ENSG00000125450	chr17_590	5	18	9	1	6	0.0282395620802674	12	0.0673883621638518
ENSG00000125450	chr17_590	2	13	4	1	6	0.00884127314333266	19.5	0.0451271725541824
ENSG00000125450	chr17_590	7	17	8	0	13	6.20168204033314e-05	Inf	0.0118578098636807
ENSG00000125450	chr17_580	2	13	0	1	10	5.60865078296763e-06	Inf	0.00428568426656206
ENSG00000125450	chr17_580	1	8	3	3	9	0.039125701327882	8	0.0780677327055761
ENSG00000125450	chr17_580	7	12	3	5	18	0.000696469550752081	14.4	0.0213448456305599
ENSG00000125450	chr17_581	6	10	1	5	14	0.000874562718640675	28	0.0238500859550166
ENSG00000125450	chr17_581	7	12	2	5	19	0.00015165332184242	22.8	0.013527675521507
ENSG00000125450	chr17_1425	2	14	4	0	6	0.00156022467235282	Inf	0.0296108475279354
ENSG00000125450	chr17_1425	7	17	13	0	8	0.00465815406392656	Inf	0.0403019332544594
ENSG00000125450	chr17_1417	2	14	4	0	6	0.00156022467235282	Inf	0.0296108475279354
ENSG00000125450	chr17_1417	7	17	13	0	8	0.00465815406392656	Inf	0.0403019332544594
ENSG00000125450	chr17_1423	2	14	4	0	6	0.00156022467235282	Inf	0.0296108475279354
ENSG00000125450	chr17_1424	2	14	4	0	6	0.00156022467235282	Inf	0.0296108475279354
ENSG00000125450	chr17_1424	7	17	13	0	8	0.00465815406392656	Inf	0.0403019332544594
ENSG00000125450	chr17_830	2	14	5	0	5	0.00592885375494072	Inf	0.0420826847828157
ENSG00000125450	chr17_826	2	14	5	0	5	0.00592885375494072	Inf	0.0420826847828157
ENSG00000125450	chr17_1411	2	14	5	0	5	0.00592885375494072	Inf	0.0420826847828157
ENSG00000125450	chr17_588	5	19	10	0	5	0.010792220113852	Inf	0.0485986727403425
ENSG00000125450	chr17_38	6	9	1	6	14	0.00519740129935031	21	0.040306324110672
ENSG00000125450	chr17_38	7	8	1	9	20	0.00508399277499448	17.7777777777778	0.040306324110672
ENSG00000085063	chr11_3836	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3822	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3832	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3827	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3840	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3851	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_83	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_954	0	15	10	0	6	0.017673958719565	Inf	0.0544776405167045
ENSG00000085063	chr11_3849	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3852	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3825	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3824	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_12	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3826	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_949	0	15	10	0	6	0.017673958719565	Inf	0.0544776405167045
ENSG00000085063	chr11_297	0	15	10	0	6	0.017673958719565	Inf	0.0544776405167045
ENSG00000085063	chr11_3850	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3844	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3834	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3839	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3841	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3837	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_957	0	15	10	0	6	0.017673958719565	Inf	0.0544776405167045
ENSG00000085063	chr11_3833	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_942	0	15	10	0	6	0.017673958719565	Inf	0.0544776405167045
ENSG00000085063	chr11_3835	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3838	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3823	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3830	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3821	1	3	15	0	1	1	Inf	1
ENSG00000085063	chr11_3831	1	3	15	0	1	1	Inf	1
ENSG00000170684	chr19_644	0	6	0	0	8	0.000333000333000332	Inf	0.0182211662737633
ENSG00000170684	chr19_640	0	6	0	0	8	0.000333000333000332	Inf	0.0182211662737633
ENSG00000105220	chr19_2127	6	16	6	0	2	0.101449275362319	Inf	0.140195909950163
ENSG00000105220	chr19_491	6	4	8	12	0	0.00134607618791224	0	0.0290079412113311
ENSG00000177455	chr16_302	0	6	0	1	7	0.00466200466200466	Inf	0.0403019332544594
ENSG00000104915	chr19_1322	5	2	11	5	0	0.00245098039215686	0	0.0340666390807041
ENSG00000104915	chr19_1322	3	5	12	4	0	0.0210526315789474	0	0.0582589445118904
ENSG00000104915	chr19_357	1	8	1	1	6	0.00874125874125873	48	0.0451271725541824
ENSG00000104915	chr19_978	5	2	11	5	0	0.00245098039215686	0	0.0340666390807041
ENSG00000104915	chr19_360	5	1	10	6	1	0.00245098039215687	0.0166666666666667	0.0340666390807041
ENSG00000104915	chr19_1332	5	3	11	4	0	0.011437908496732	0	0.0496156278888726
ENSG00000104915	chr19_1323	5	1	11	6	0	0.000377073906485671	0	0.0182381557061864
ENSG00000104915	chr19_1323	3	4	11	5	1	0.0464396284829721	0.0727272727272727	0.0856726661720716
ENSG00000104915	chr19_1339	5	1	11	6	0	0.000377073906485671	0	0.0182381557061864
ENSG00000104915	chr19_1339	3	4	11	5	1	0.0464396284829721	0.0727272727272727	0.0856726661720716
ENSG00000104915	chr19_1337	5	1	11	6	0	0.000377073906485671	0	0.0182381557061864
ENSG00000104915	chr19_1337	3	4	11	5	1	0.0464396284829721	0.0727272727272727	0.0856726661720716
ENSG00000104915	chr19_31	5	3	11	4	0	0.011437908496732	0	0.0496156278888726
ENSG00000104915	chr19_1329	5	2	11	5	0	0.00245098039215686	0	0.0340666390807041
ENSG00000104915	chr19_1329	3	5	12	4	0	0.0210526315789474	0	0.0582589445118904
ENSG00000104915	chr19_362	5	1	10	6	1	0.00245098039215687	0.0166666666666667	0.0340666390807041
ENSG00000104915	chr19_362	3	4	11	5	1	0.0464396284829721	0.0727272727272727	0.0856726661720716
ENSG00000104915	chr19_1327	5	1	11	6	0	0.000377073906485671	0	0.0182381557061864
ENSG00000104915	chr19_1327	3	4	11	5	1	0.0464396284829721	0.0727272727272727	0.0856726661720716
ENSG00000104915	chr19_973	5	1	10	6	1	0.00245098039215687	0.0166666666666667	0.0340666390807041
ENSG00000104915	chr19_353	1	9	1	0	6	0.000874125874125875	Inf	0.0238500859550166
ENSG00000104915	chr19_1326	5	1	11	6	0	0.000377073906485671	0	0.0182381557061864
ENSG00000104915	chr19_1326	3	4	11	5	1	0.0464396284829721	0.0727272727272727	0.0856726661720716
ENSG00000141568	chr17_2130	0	7	17	6	0	0.00288998357963875	0	0.0364137209828759
ENSG00000141568	chr17_652	0	5	13	8	4	0.0609702667463261	0.192307692307692	0.0976945337403159
ENSG00000141568	chr17_649	0	4	13	9	4	0.024675732309284	0.136752136752137	0.0627769098271743
ENSG00000241973	chr22_491	1	1	11	5	2	0.00954592363261095	0.0363636363636364	0.0462664869493874
ENSG00000241973	chr22_489	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000241973	chr22_511	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_508	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_483	1	3	12	3	1	0.0709494324045408	0.0833333333333333	0.108961777906239
ENSG00000241973	chr22_496	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_504	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_502	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_320	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_495	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_13	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_1274	1	4	13	2	0	0.087719298245614	0	0.126374034922484
ENSG00000241973	chr22_12	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000241973	chr22_509	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_492	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_494	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_505	1	1	11	5	2	0.00954592363261095	0.0363636363636364	0.0462664869493874
ENSG00000241973	chr22_477	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_493	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_481	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_501	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_510	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_485	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_478	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_500	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000241973	chr22_488	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000241973	chr22_499	1	3	12	3	1	0.0709494324045408	0.0833333333333333	0.108961777906239
ENSG00000241973	chr22_321	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_487	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000241973	chr22_490	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_482	1	3	12	3	1	0.0709494324045408	0.0833333333333333	0.108961777906239
ENSG00000241973	chr22_486	1	3	12	3	1	0.0709494324045408	0.0833333333333333	0.108961777906239
ENSG00000241973	chr22_474	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_498	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_476	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_497	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_480	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_484	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_507	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000241973	chr22_479	1	3	13	3	0	0.020639834881321	0	0.0581154301524908
ENSG00000241973	chr22_475	1	1	13	5	0	0.000515995872033024	0	0.0196094456089072
ENSG00000048392	chr8_1325	1	6	17	1	0	0.291666666666667	0	0.328437011134628
ENSG00000048392	chr8_1324	1	6	17	1	0	0.291666666666667	0	0.328437011134628
ENSG00000048392	chr8_1728	1	6	17	1	0	0.291666666666667	0	0.328437011134628
ENSG00000048392	chr8_1729	1	6	17	1	0	0.291666666666667	0	0.328437011134628
ENSG00000048392	chr8_1323	1	6	17	1	0	0.291666666666667	0	0.328437011134628
ENSG00000048392	chr8_413	1	2	15	5	2	0.00859857152763332	0.0533333333333333	0.0451271725541824
ENSG00000076984	chr19_1282	2	3	12	4	0	0.00902992776057792	0	0.0451271725541824
ENSG00000076984	chr19_1275	2	3	12	4	0	0.00902992776057792	0	0.0451271725541824
ENSG00000076984	chr19_3057	2	4	12	3	0	0.0361197110423117	0	0.0747115208498688
ENSG00000100034	chr22_522	0	13	8	0	6	0.0159420289855072	Inf	0.0530115784499053
ENSG00000100522	chr14_534	0	13	4	0	2	0.0877192982456141	Inf	0.126374034922484
ENSG00000100522	chr14_1408	0	13	4	0	2	0.0877192982456141	Inf	0.126374034922484
ENSG00000126768	chrX_1633	0	2	12	1	0	0.2	0	0.236967467079783
ENSG00000151353	chr2_4319	2	17	7	0	1	0.32	Inf	0.354824211670895
ENSG00000005448	chr2_465	4	1	10	5	2	0.0128205128205128	0.04	0.0514207195623124
ENSG00000005448	chr2_14	5	1	8	5	1	0.010989010989011	0.025	0.0485986727403425
ENSG00000005448	chr2_1245	4	1	11	5	1	0.00393234216763629	0.0181818181818182	0.0395215657477384
ENSG00000167778	chr12_115	0	9	0	0	2	0.0181818181818182	Inf	0.0546258063076134
ENSG00000167778	chr12_116	0	9	0	0	2	0.0181818181818182	Inf	0.0546258063076134
ENSG00000001461	chr1_1751	0	0	7	4	0	0.00303030303030303	0	0.0364137209828759
ENSG00000001461	chr1_1777	0	0	7	4	0	0.00303030303030303	0	0.0364137209828759
ENSG00000001461	chr1_1791	0	0	7	4	0	0.00303030303030303	0	0.0364137209828759
ENSG00000175197	chr12_386	2	15	6	1	6	0.0228167967298402	15	0.0610293205646021
ENSG00000175197	chr12_386	3	13	7	1	9	0.0066966516741629	16.7142857142857	0.0439768314954432
ENSG00000175197	chr12_386	0	12	6	1	9	0.00602593440122045	18	0.0425979880233189
ENSG00000175197	chr12_388	2	16	8	0	4	0.0241758241758242	Inf	0.0624066730312599
ENSG00000175197	chr12_392	2	10	0	6	12	0.000883479602015068	Inf	0.0240247553107964
ENSG00000175197	chr12_392	1	9	1	4	11	0.0036074841836048	24.75	0.0391135914696125
ENSG00000175197	chr12_392	3	9	0	5	16	0.000139930034982508	Inf	0.0130711743364958
ENSG00000175197	chr12_392	0	10	1	3	14	0.000266971777269259	46.6666666666667	0.0171043645991828
ENSG00000175197	chr12_394	2	16	6	0	6	0.00245261984392419	Inf	0.0340666390807041
ENSG00000175197	chr12_394	1	13	6	0	6	0.00521739130434784	Inf	0.040306324110672
ENSG00000175197	chr12_394	3	14	8	0	8	0.002711977344661	Inf	0.0356295865459976
ENSG00000175197	chr12_394	0	13	7	0	8	0.00248447204968944	Inf	0.0344026348083142
ENSG00000175197	chr12_1642	1	7	12	6	0	0.0149068322981367	0	0.0523411724820841
ENSG00000175197	chr12_393	0	10	5	3	10	0.0296420932980363	6.66666666666667	0.0689479479576168
ENSG00000175197	chr12_391	2	16	8	0	4	0.0241758241758242	Inf	0.0624066730312599
