Ensembl.Gene.ID	Enhancer.grp	AE_nth	Non.spliced.without.enhancer	Spliced.without.enhancer	Non.spliced.with.enhancer	Spliced.with.enhancer	Fisher.P.value	Odds.ratio	q_fdr
ENSG00000127054	chr1_460	2	10	5	0	6	0.0123839009287926	Inf	0.0434275550185843
ENSG00000127054	chr1_460	11	10	0	1	2	0.0384615384615384	Inf	0.0643013317431923
ENSG00000127054	chr1_460	13	9	0	1	3	0.013986013986014	Inf	0.0450330199638389
ENSG00000127054	chr1_460	10	11	0	0	3	0.00274725274725275	Inf	0.0386707309784233
ENSG00000127054	chr1_1003	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_987	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_978	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_467	9	3	9	5	0	0.0090497737556561	0	0.0415262668078688
ENSG00000127054	chr1_467	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_467	1	5	13	6	0	0.0034324942791762	0	0.0386707309784233
ENSG00000127054	chr1_467	4	5	12	5	0	0.00956937799043062	0	0.0416928455205967
ENSG00000127054	chr1_467	7	5	13	5	1	0.0500832119825255	0.0769230769230769	0.0754765404446934
ENSG00000127054	chr1_467	5	3	9	6	1	0.0197666110978804	0.0555555555555556	0.0490469698190937
ENSG00000127054	chr1_467	6	5	12	5	0	0.00956937799043062	0	0.0416928455205967
ENSG00000127054	chr1_991	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_999	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_1432	11	10	0	1	2	0.0384615384615384	Inf	0.0643013317431923
ENSG00000127054	chr1_1432	10	11	1	0	2	0.032967032967033	Inf	0.0607714209555761
ENSG00000127054	chr1_464	9	3	9	5	0	0.0090497737556561	0	0.0415262668078688
ENSG00000127054	chr1_464	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000127054	chr1_464	1	6	13	5	0	0.0108695652173913	0	0.0428817603393425
ENSG00000127054	chr1_464	4	5	12	5	0	0.00956937799043062	0	0.0416928455205967
ENSG00000127054	chr1_464	7	5	13	5	1	0.0500832119825255	0.0769230769230769	0.0754765404446934
ENSG00000127054	chr1_464	6	5	12	5	0	0.00956937799043062	0	0.0416928455205967
ENSG00000127054	chr1_1001	17	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000136279	chr7_956	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_956	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_945	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_945	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_960	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_960	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_2900	7	13	5	0	3	0.0421052631578947	Inf	0.067640236531739
ENSG00000136279	chr7_2900	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_951	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_951	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_3921	7	13	5	0	3	0.0421052631578947	Inf	0.067640236531739
ENSG00000136279	chr7_946	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_284	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_284	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_2914	7	13	5	0	3	0.0421052631578947	Inf	0.067640236531739
ENSG00000136279	chr7_2914	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_954	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_958	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_958	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_1801	7	13	5	0	3	0.0421052631578947	Inf	0.067640236531739
ENSG00000136279	chr7_1801	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_966	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_966	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_289	1	9	5	1	8	0.0288060304213219	14.4	0.0587952427651333
ENSG00000136279	chr7_289	7	3	6	10	2	0.0318443166740381	0.1	0.0607714209555761
ENSG00000136279	chr7_289	5	9	5	0	7	0.00712074303405573	Inf	0.0387968062571289
ENSG00000136279	chr7_953	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_953	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_948	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_948	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_955	7	13	4	0	4	0.0116959064327485	Inf	0.0434275550185843
ENSG00000136279	chr7_955	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000136279	chr7_2899	7	13	5	0	3	0.0421052631578947	Inf	0.067640236531739
ENSG00000136279	chr7_2899	5	4	12	5	0	0.00619195046439629	0	0.0386707309784233
ENSG00000170248	chr3_798	0	6	14	4	0	0.0197628458498024	0	0.0490469698190937
ENSG00000154582	chr8_399	0	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000154582	chr8_728	0	12	1	0	1	0.142857142857143	Inf	0.162369031934249
ENSG00000167792	chr11_444	0	3	7	21	11	0.0701324834829329	0.224489795918367	0.0936064297337959
ENSG00000167792	chr11_1805	0	24	15	0	3	0.0710801393728223	Inf	0.0945300106355931
ENSG00000167792	chr11_438	0	13	16	11	2	0.0208037264147248	0.147727272727273	0.0504950978001074
ENSG00000167792	chr11_433	0	4	7	20	11	0.158641812685458	0.314285714285714	0.179599742445304
ENSG00000167792	chr11_431	0	5	12	19	6	0.00432001311026789	0.131578947368421	0.0386707309784233
ENSG00000167792	chr11_440	0	4	11	20	7	0.00420365147611655	0.127272727272727	0.0386707309784233
ENSG00000167792	chr11_430	0	2	8	22	10	0.0103633659474481	0.113636363636364	0.0428817603393425
ENSG00000167792	chr11_428	0	2	7	22	11	0.0250951906921099	0.142857142857143	0.0556524023232052
ENSG00000167792	chr11_1804	0	24	15	0	3	0.0710801393728223	Inf	0.0945300106355931
ENSG00000167792	chr11_722	0	24	15	0	3	0.0710801393728223	Inf	0.0945300106355931
ENSG00000167792	chr11_434	0	3	8	21	10	0.0329083191727607	0.178571428571429	0.0607714209555761
ENSG00000167792	chr11_729	0	24	14	0	4	0.0273385151433932	Inf	0.0581364644133949
