Ensembl.Gene.ID	Enhancer.grp	AE_nth	Non.spliced.without.enhancer	Spliced.without.enhancer	Non.spliced.with.enhancer	Spliced.with.enhancer	Fisher.P.value	Odds.ratio	q_fdr
ENSG00000013561	chr5_315	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_315	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_2523	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2523	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_3663	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2525	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_2525	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_1083	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_1083	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_1085	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_1085	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_465	1	15	5	1	2	0.209486166007905	6	0.240903783879045
ENSG00000013561	chr5_3258	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_3664	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_18	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_18	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_1082	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_3658	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_319	1	11	0	5	7	0.00457665903890159	Inf	0.0446222606689735
ENSG00000013561	chr5_1091	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_1091	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_1088	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_1088	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_1084	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_1084	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_2522	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2522	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_3662	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2521	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2521	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_1092	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_1092	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_189	1	16	2	0	5	0.000624089868941128	Inf	0.0348849804946241
ENSG00000013561	chr5_189	2	16	5	1	5	0.0151819195297456	16	0.0554189754881798
ENSG00000013561	chr5_3657	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_1300	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_1300	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_3661	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_3665	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_320	1	4	5	12	2	0.0657129920826246	0.133333333333333	0.105902902506649
ENSG00000013561	chr5_3659	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2526	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_2526	2	17	8	0	2	0.128205128205128	Inf	0.164490054258285
ENSG00000013561	chr5_3660	1	16	5	0	2	0.0830039525691699	Inf	0.121528521453559
ENSG00000013561	chr5_1089	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_1089	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000013561	chr5_2520	1	16	3	0	4	0.00395256916996048	Inf	0.0429931341372842
ENSG00000013561	chr5_2520	2	16	6	1	4	0.0473429951690821	10.6666666666667	0.0904386787284039
ENSG00000183569	chr22_270	1	12	2	3	7	0.0103724348070828	14	0.053102186918366
ENSG00000125450	chr17_590	2	12	9	0	8	0.00891605479311625	Inf	0.0498946635645849
ENSG00000125450	chr17_580	2	9	6	3	11	0.0604329414240251	5.5	0.100167453299948
ENSG00000012660	chr6_3061	0	1	16	1	0	0.111111111111111	0	0.146392328861369
ENSG00000101126	chr20_842	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_829	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_837	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_844	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_840	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_852	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_826	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_833	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_825	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_839	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_881	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_827	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_99	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_843	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_836	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_868	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_849	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_822	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_882	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000101126	chr20_867	0	13	4	0	3	0.0307017543859649	Inf	0.0714450600184674
ENSG00000048392	chr8_1325	6	12	2	1	2	0.120588235294118	12	0.156630945415851
ENSG00000048392	chr8_1325	5	10	0	1	2	0.0384615384615384	Inf	0.0803066489753796
ENSG00000048392	chr8_1325	1	13	3	1	2	0.154798761609907	8.66666666666667	0.190154206711502
ENSG00000048392	chr8_1325	2	13	1	1	0	1	0	1
ENSG00000048392	chr8_1324	6	12	2	1	2	0.120588235294118	12	0.156630945415851
ENSG00000048392	chr8_1324	5	10	0	1	2	0.0384615384615384	Inf	0.0803066489753796
ENSG00000048392	chr8_1324	1	13	3	1	2	0.154798761609907	8.66666666666667	0.190154206711502
ENSG00000048392	chr8_1324	2	13	1	1	0	1	0	1
ENSG00000048392	chr8_1323	6	12	2	1	2	0.120588235294118	12	0.156630945415851
ENSG00000048392	chr8_1323	5	10	0	1	2	0.0384615384615384	Inf	0.0803066489753796
ENSG00000048392	chr8_1323	2	13	1	1	0	1	0	1
ENSG00000048392	chr8_2440	2	13	1	1	0	1	0	1
ENSG00000048392	chr8_414	0	14	2	0	2	0.0392156862745098	Inf	0.0803066489753796
ENSG00000048392	chr8_414	1	14	4	0	1	0.263157894736842	Inf	0.289848286195917
ENSG00000048392	chr8_414	2	14	0	0	1	0.0666666666666667	Inf	0.10601590247843
ENSG00000048392	chr8_2105	6	13	3	0	1	0.235294117647059	Inf	0.264856612177025
ENSG00000048392	chr8_2105	2	13	1	1	0	1	0	1
ENSG00000100522	chr14_886	0	16	4	1	2	0.15527950310559	8	0.190607199683786
ENSG00000100522	chr14_534	0	15	3	2	3	0.0885910428244525	7.5	0.127019669528679
ENSG00000100522	chr14_887	0	16	4	1	2	0.15527950310559	8	0.190607199683786
ENSG00000100522	chr14_338	0	16	1	1	5	0.00102033740477677	80	0.0349820416894357
ENSG00000100522	chr14_239	0	14	0	3	6	0.000832119825254838	Inf	0.0349820416894357
ENSG00000158019	chr2_91	0	8	2	7	13	0.050174912543728	7.42857142857143	0.09367726336996
ENSG00000159128	chr21_237	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_237	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000159128	chr21_242	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_242	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000159128	chr21_246	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_246	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000159128	chr21_236	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_236	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000159128	chr21_250	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_250	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000159128	chr21_683	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_683	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000159128	chr21_956	1	18	3	0	1	0.181818181818182	Inf	0.21511728931364
ENSG00000159128	chr21_956	2	18	6	0	3	0.0287179487179487	Inf	0.069291464500536
ENSG00000100528	chr14_543	1	20	8	0	4	0.0137652947719688	Inf	0.0546920809336771
ENSG00000100528	chr14_541	1	20	9	0	3	0.0443548387096774	Inf	0.0879988626964433
ENSG00000100528	chr14_544	1	20	9	0	3	0.0443548387096774	Inf	0.0879988626964433
ENSG00000100528	chr14_547	1	20	8	0	4	0.0137652947719688	Inf	0.0546920809336771
ENSG00000100528	chr14_240	1	19	9	1	3	0.136123470522803	6.33333333333333	0.172087766578122
ENSG00000100528	chr14_546	1	20	9	0	3	0.0443548387096774	Inf	0.0879988626964433
ENSG00000100528	chr14_549	1	20	8	0	4	0.0137652947719688	Inf	0.0546920809336771
ENSG00000100528	chr14_542	1	20	9	0	3	0.0443548387096774	Inf	0.0879988626964433
ENSG00000100528	chr14_538	1	20	8	0	4	0.0137652947719688	Inf	0.0546920809336771
ENSG00000100528	chr14_545	1	20	9	0	3	0.0443548387096774	Inf	0.0879988626964433
ENSG00000132906	chr1_511	1	18	10	1	5	0.0663199752547392	9	0.10601590247843
ENSG00000140307	chr15_1925	0	17	8	1	4	0.128205128205128	8.5	0.164490054258285
ENSG00000120539	chr10_715	0	12	8	0	7	0.00813823857302119	Inf	0.0498946635645849
ENSG00000120539	chr10_717	0	12	8	0	7	0.00813823857302119	Inf	0.0498946635645849
ENSG00000175634	chr11_451	2	9	0	4	9	0.00167464114832536	Inf	0.0369633074836382
ENSG00000175634	chr11_451	4	8	0	4	9	0.00459973463069439	Inf	0.0446222606689735
ENSG00000175634	chr11_447	4	9	1	3	8	0.00751879699248123	24	0.0498946635645849
ENSG00000175634	chr11_434	4	8	0	4	9	0.00459973463069439	Inf	0.0446222606689735
ENSG00000175634	chr11_719	4	11	3	1	6	0.0157894736842105	22	0.0565950340783725
ENSG00000175634	chr11_437	2	13	4	0	5	0.00478468899521532	Inf	0.0446222606689735
ENSG00000175634	chr11_437	4	12	4	0	5	0.0061919504643963	Inf	0.0486285936702127
ENSG00000175634	chr11_440	4	8	1	4	8	0.0243595413874052	16	0.0650125652130739
ENSG00000175634	chr11_1567	1	13	5	0	3	0.0421052631578947	Inf	0.0841734400593379
ENSG00000175634	chr11_433	2	8	0	5	9	0.00551646495918942	Inf	0.0472158657513349
ENSG00000180448	chr19_211	0	10	8	1	10	0.018973046732851	12.5	0.0595333987115127
ENSG00000180448	chr19_211	2	10	7	2	10	0.053475267378842	7.14285714285714	0.0965695062176636
ENSG00000180448	chr19_2432	2	12	9	0	8	0.00891605479311625	Inf	0.0498946635645849
ENSG00000180448	chr19_220	0	10	6	1	12	0.00574975670059705	20	0.0472158657513349
ENSG00000180448	chr19_220	2	10	3	2	14	0.000720692285436227	23.3333333333333	0.0348849804946241
ENSG00000180448	chr19_209	0	11	8	0	10	0.0034949558187939	Inf	0.0427780395516527
ENSG00000180448	chr19_209	2	11	7	1	10	0.00800080006266388	15.7142857142857	0.0498946635645849
ENSG00000180448	chr19_215	2	10	7	2	10	0.053475267378842	7.14285714285714	0.0965695062176636
ENSG00000180448	chr19_216	0	10	4	1	14	0.000483968542044764	35	0.0336259367630898
ENSG00000180448	chr19_216	2	10	3	2	14	0.000720692285436227	23.3333333333333	0.0348849804946241
ENSG00000180448	chr19_210	0	10	5	1	13	0.0016991504247876	26	0.0369633074836382
ENSG00000180448	chr19_210	2	10	3	2	14	0.000720692285436227	23.3333333333333	0.0348849804946241
ENSG00000180448	chr19_9	0	10	7	1	11	0.00800080006266387	15.7142857142857	0.0498946635645849
ENSG00000180448	chr19_9	2	10	4	2	13	0.0025092716799495	16.25	0.0403915623375324
ENSG00000180448	chr19_6	0	10	6	1	12	0.00574975670059705	20	0.0472158657513349
ENSG00000180448	chr19_6	2	10	3	2	14	0.000720692285436227	23.3333333333333	0.0348849804946241
ENSG00000180448	chr19_200	0	10	7	1	11	0.00800080006266387	15.7142857142857	0.0498946635645849
ENSG00000180448	chr19_200	2	10	5	2	12	0.00777505983850183	12	0.0498946635645849
ENSG00000180448	chr19_218	0	9	5	2	13	0.00777505983850176	11.7	0.0498946635645849
ENSG00000180448	chr19_218	2	9	3	3	14	0.00604056945886029	14	0.0479932758989262
ENSG00000180448	chr19_201	0	10	8	1	10	0.018973046732851	12.5	0.0595333987115127
ENSG00000180448	chr19_201	2	10	5	2	12	0.00777505983850183	12	0.0498946635645849
ENSG00000180448	chr19_202	0	10	8	1	10	0.018973046732851	12.5	0.0595333987115127
ENSG00000180448	chr19_202	2	10	5	2	12	0.00777505983850183	12	0.0498946635645849
ENSG00000180448	chr19_219	0	10	8	1	10	0.018973046732851	12.5	0.0595333987115127
ENSG00000180448	chr19_219	2	10	6	2	11	0.0215664097775674	9.16666666666667	0.0629392783314568
ENSG00000180448	chr19_223	0	10	7	1	11	0.00800080006266387	15.7142857142857	0.0498946635645849
ENSG00000180448	chr19_223	2	10	4	2	13	0.0025092716799495	16.25	0.0403915623375324
ENSG00000180448	chr19_208	0	11	8	0	10	0.0034949558187939	Inf	0.0427780395516527
ENSG00000180448	chr19_208	2	11	8	1	9	0.0190860613649219	12.375	0.0596132990063088
ENSG00000104529	chr8_434	2	0	10	1	0	0.0909090909090909	0	0.127418690819267
ENSG00000104529	chr8_447	2	0	10	1	0	0.0909090909090909	0	0.127418690819267
ENSG00000104529	chr8_442	2	0	10	1	0	0.0909090909090909	0	0.127418690819267
ENSG00000104529	chr8_446	2	0	10	1	0	0.0909090909090909	0	0.127418690819267
ENSG00000241878	chr22_1002	0	16	7	0	2	0.12	Inf	0.156229445506692
ENSG00000241878	chr22_1001	0	16	7	0	2	0.12	Inf	0.156229445506692
ENSG00000227253	chr10_746	0	7	15	3	0	0.0521739130434783	0	0.09542094383912
ENSG00000077782	chr8_620	9	4	14	3	0	0.0263157894736842	0	0.0667601380500431
ENSG00000077782	chr8_620	8	2	13	1	0	0.1875	0	0.220765606086806
ENSG00000077782	chr8_612	9	4	14	3	0	0.0263157894736842	0	0.0667601380500431
ENSG00000077782	chr8_612	8	2	13	1	0	0.1875	0	0.220765606086806
ENSG00000077782	chr8_621	0	4	10	6	1	0.0237358101135191	0.0666666666666667	0.0650125652130739
ENSG00000077782	chr8_621	9	3	12	4	2	0.119582043343653	0.125	0.156229445506692
ENSG00000077782	chr8_280	9	5	14	2	0	0.1	0	0.135340886503677
ENSG00000077782	chr8_280	8	2	13	1	0	0.1875	0	0.220765606086806
ENSG00000077782	chr8_613	9	4	14	3	0	0.0263157894736842	0	0.0667601380500431
ENSG00000077782	chr8_613	8	2	13	1	0	0.1875	0	0.220765606086806
ENSG00000077782	chr8_273	9	5	14	2	0	0.1	0	0.135340886503677
ENSG00000077782	chr8_273	8	2	13	1	0	0.1875	0	0.220765606086806
ENSG00000077782	chr8_2910	9	4	14	3	0	0.0263157894736842	0	0.0667601380500431
ENSG00000077782	chr8_2910	8	2	13	1	0	0.1875	0	0.220765606086806
ENSG00000183765	chr22_989	0	11	0	0	2	0.0128205128205128	Inf	0.0544911808956752
ENSG00000183765	chr22_988	0	11	0	0	2	0.0128205128205128	Inf	0.0544911808956752
ENSG00000183765	chr22_990	11	14	5	1	4	0.0474308300395257	11.2	0.0904386787284039
ENSG00000183765	chr22_990	15	13	6	0	4	0.0237154150197629	Inf	0.0650125652130739
ENSG00000183765	chr22_990	24	4	13	2	0	0.087719298245614	0	0.125796272484075
ENSG00000183765	chr22_990	0	11	0	0	2	0.0128205128205128	Inf	0.0544911808956752
ENSG00000183765	chr22_990	12	17	8	0	4	0.0208412277377795	Inf	0.0626792166248591
ENSG00000183765	chr22_1681	24	3	13	3	0	0.020639834881321	0	0.062211879462999
ENSG00000183765	chr22_79	11	11	0	4	9	0.000588908332211601	Inf	0.0348849804946241
ENSG00000183765	chr22_79	15	9	0	4	10	0.00160305436924094	Inf	0.0369029266530171
ENSG00000183765	chr22_79	14	10	2	5	9	0.0214160721496837	9	0.0629392783314568
ENSG00000183765	chr22_79	16	10	2	3	8	0.0122781377997423	13.3333333333333	0.0542225632372039
ENSG00000183765	chr22_79	13	9	0	3	7	0.00309597523219814	Inf	0.0415125069676701
ENSG00000183765	chr22_79	10	9	1	5	11	0.00530354018037421	19.8	0.0462379066429808
ENSG00000183765	chr22_79	12	11	3	6	9	0.0604329414240251	5.5	0.100167453299948
ENSG00000183765	chr22_1679	24	3	13	3	0	0.020639834881321	0	0.062211879462999
ENSG00000183765	chr22_1680	24	3	13	3	0	0.020639834881321	0	0.062211879462999
ENSG00000183765	chr22_331	9	10	0	0	1	0.0909090909090909	Inf	0.127418690819267
ENSG00000183765	chr22_331	8	11	0	0	1	0.0833333333333333	Inf	0.121528521453559
ENSG00000183765	chr22_331	7	11	0	0	1	0.0833333333333333	Inf	0.121528521453559
ENSG00000183765	chr22_331	6	12	5	0	5	0.00956937799043062	Inf	0.0513863523161215
ENSG00000183765	chr22_561	24	2	13	4	0	0.00386996904024768	0	0.0429931341372842
ENSG00000183765	chr22_561	22	15	7	0	4	0.0220735785953177	Inf	0.0629392783314568
ENSG00000183765	chr22_561	3	13	7	0	5	0.0149068322981367	Inf	0.0548513492559752
ENSG00000116747	chr1_1308	0	13	2	0	1	0.1875	Inf	0.220765606086806
ENSG00000116747	chr1_1309	0	13	2	0	1	0.1875	Inf	0.220765606086806
ENSG00000232871	chr19_2289	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_2300	1	18	5	1	4	0.0256410256410257	14.4	0.0667601380500431
ENSG00000232871	chr19_683	1	17	5	2	4	0.0637681159420289	6.8	0.104449627483588
ENSG00000232871	chr19_2308	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_696	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1084	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_699	1	14	1	5	8	0.00362318840579709	22.4	0.0428303643317229
ENSG00000232871	chr19_2295	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_2310	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1086	1	17	6	2	3	0.29010989010989	4.25	0.311619851988995
ENSG00000232871	chr19_687	1	19	2	0	7	3.04043782304652e-05	Inf	0.0121778477277199
ENSG00000232871	chr19_687	0	9	3	0	5	0.0090497737556561	Inf	0.0498946635645849
ENSG00000232871	chr19_2290	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_2294	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_2312	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_2304	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1653	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_689	1	17	6	2	3	0.29010989010989	4.25	0.311619851988995
ENSG00000232871	chr19_1657	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_681	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_674	1	17	6	2	3	0.29010989010989	4.25	0.311619851988995
ENSG00000232871	chr19_2296	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1087	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_2299	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_700	1	17	3	2	6	0.00484443093138745	17	0.0446222606689735
ENSG00000232871	chr19_684	1	12	0	7	9	0.00283484631310718	Inf	0.0415125069676701
ENSG00000232871	chr19_3205	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_703	1	17	4	2	5	0.0195753521840478	10.625	0.0601120388412096
ENSG00000232871	chr19_688	1	12	1	7	8	0.0157349896480331	13.7142857142857	0.0565950340783725
ENSG00000232871	chr19_702	1	16	4	3	5	0.0684445988793815	6.66666666666667	0.108507397850922
ENSG00000232871	chr19_706	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_679	1	15	3	4	6	0.0346262433218956	7.5	0.076948463047907
ENSG00000232871	chr19_2307	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_3209	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_3206	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_694	1	19	6	0	3	0.0256410256410257	Inf	0.0667601380500431
ENSG00000232871	chr19_697	1	14	3	5	6	0.0946329033285555	5.6	0.131958926636112
ENSG00000232871	chr19_673	1	17	3	2	6	0.00484443093138745	17	0.0446222606689735
ENSG00000232871	chr19_1836	1	17	6	2	3	0.29010989010989	4.25	0.311619851988995
ENSG00000232871	chr19_2303	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_77	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_72	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1082	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_3207	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_2297	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_675	1	17	2	2	7	0.000916185264011353	29.75	0.0349820416894357
ENSG00000232871	chr19_1834	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_2305	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_680	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_73	1	14	3	5	6	0.0946329033285555	5.6	0.131958926636112
ENSG00000232871	chr19_1093	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1644	1	19	6	0	3	0.0256410256410257	Inf	0.0667601380500431
ENSG00000232871	chr19_698	1	17	3	2	6	0.00484443093138745	17	0.0446222606689735
ENSG00000232871	chr19_1639	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_185	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_1646	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_3208	1	19	8	0	1	0.321428571428572	Inf	0.340215629233196
ENSG00000232871	chr19_2293	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000232871	chr19_1838	1	19	7	0	2	0.0952380952380952	Inf	0.132045650677294
ENSG00000123349	chr12_2733	6	4	24	0	3	0.999999999999999	Inf	1
ENSG00000123349	chr12_992	6	4	22	0	5	0.999999999999998	Inf	1
ENSG00000123349	chr12_2731	6	4	24	0	3	0.999999999999999	Inf	1
ENSG00000123349	chr12_1951	6	4	24	0	3	0.999999999999999	Inf	1
ENSG00000123349	chr12_351	1	0	6	17	7	0.00288998357963875	0	0.0415125069676701
