Ensembl.Gene.ID	Enhancer.grp	AE_nth	Non.spliced.without.enhancer	Spliced.without.enhancer	Non.spliced.with.enhancer	Spliced.with.enhancer	Fisher.P.value	Odds.ratio	q_fdr
ENSG00000073849	chr3_490	9	11	6	1	10	0.00595748009935654	18.3333333333333	0.0488127145774506
ENSG00000073849	chr3_490	15	11	5	1	10	0.00471724921852801	22	0.0464798007643337
ENSG00000073849	chr3_490	8	12	4	1	10	0.00133909653360454	30	0.03791147190611
ENSG00000073849	chr3_490	14	12	5	3	10	0.0253276870336762	8	0.0657230207525137
ENSG00000073849	chr3_4617	3	14	5	0	3	0.0363636363636364	Inf	0.076539526654223
ENSG00000137101	chr9_570	0	12	2	0	3	0.0147058823529412	Inf	0.0553274825461727
ENSG00000137101	chr9_242	0	1	5	11	0	0.000969618616677442	0	0.0360116604656516
ENSG00000137101	chr9_240	1	8	3	0	6	0.0090497737556561	Inf	0.0525683399337514
ENSG00000182173	chr17_594	1	6	13	5	1	0.0560869565217392	0.0923076923076923	0.0947052371999237
ENSG00000182173	chr17_581	1	4	11	7	3	0.0486236370978597	0.155844155844156	0.0894414492539097
ENSG00000182173	chr17_589	1	4	11	7	3	0.0486236370978597	0.155844155844156	0.0894414492539097
ENSG00000182173	chr17_826	1	6	14	5	0	0.00869565217391305	0	0.0525683399337514
ENSG00000182173	chr17_38	1	2	9	9	5	0.041886525777359	0.123456790123457	0.081834203747807
ENSG00000182173	chr17_2706	1	7	14	4	0	0.0260869565217391	0	0.0661019785875301
ENSG00000182173	chr17_2593	1	7	14	4	0	0.0260869565217391	0	0.0661019785875301
ENSG00000182173	chr17_837	1	6	13	5	1	0.0560869565217392	0.0923076923076923	0.0947052371999237
ENSG00000182173	chr17_830	1	4	12	7	2	0.0168367209584062	0.0952380952380952	0.0567184440966437
ENSG00000167461	chr19_1367	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_1367	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_1365	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_1365	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_1376	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_1376	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_405	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_405	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_3647	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_3647	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_1368	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_1368	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_1369	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_1369	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_3645	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_3645	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_1364	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_1364	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_395	1	11	2	3	5	0.0555211558307533	9.16666666666667	0.0947052371999237
ENSG00000167461	chr19_992	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_992	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000167461	chr19_3648	2	0	10	3	0	0.0034965034965035	0	0.0445300487991831
ENSG00000167461	chr19_3648	3	0	10	1	0	0.0909090909090909	0	0.125046069213892
ENSG00000071626	chr19_826	1	5	14	4	1	0.0474308300395257	0.0892857142857143	0.0876444485047728
ENSG00000071626	chr19_1188	1	5	14	4	1	0.0474308300395257	0.0892857142857143	0.0876444485047728
ENSG00000071626	chr19_862	1	9	6	0	9	0.00682292367748014	Inf	0.0498912764386266
ENSG00000071626	chr19_846	1	5	14	4	1	0.0474308300395257	0.0892857142857143	0.0876444485047728
ENSG00000108306	chr17_1085	0	7	16	6	0	0.00361247947454844	0	0.0446430779121233
ENSG00000108306	chr17_2887	0	9	16	4	0	0.030103995621237	0	0.0703539082675591
ENSG00000108306	chr17_1084	0	7	16	6	0	0.00361247947454844	0	0.0446430779121233
ENSG00000108306	chr17_1767	0	9	16	4	0	0.030103995621237	0	0.0703539082675591
ENSG00000157600	chrX_1196	0	3	14	4	0	0.00584795321637427	0	0.0487797133302188
ENSG00000157600	chrX_1192	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_1193	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_1195	0	3	14	4	0	0.00584795321637427	0	0.0487797133302188
ENSG00000157600	chrX_1199	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_392	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_389	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_1198	0	3	14	4	0	0.00584795321637427	0	0.0487797133302188
ENSG00000157600	chrX_390	0	1	12	6	2	0.00319917440660475	0.0277777777777778	0.0437820960886563
ENSG00000157600	chrX_1653	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_1652	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_1651	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000157600	chrX_1197	0	3	14	4	0	0.00584795321637427	0	0.0487797133302188
ENSG00000157600	chrX_1194	0	5	14	2	0	0.1	0	0.134373414827607
ENSG00000171105	chr19_1918	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_1916	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_286	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_276	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_19	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_1915	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_284	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_287	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_930	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_942	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_929	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_943	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_116	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_285	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_931	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_1759	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_932	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_1276	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_941	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_1919	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_278	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000171105	chr19_279	3	13	0	0	1	0.0714285714285714	Inf	0.107521438780372
ENSG00000111644	chr12_263	2	7	1	0	7	0.00139860139860139	Inf	0.03791147190611
ENSG00000136758	chr10_715	3	11	17	5	0	0.0184042875922742	0	0.0574930701934026
ENSG00000136758	chr10_716	0	14	7	0	4	0.0260869565217391	Inf	0.0661019785875301
ENSG00000136758	chr10_717	3	11	17	5	0	0.0184042875922742	0	0.0574930701934026
ENSG00000136758	chr10_1273	5	3	10	6	2	0.0318443166740381	0.1	0.0718301617499251
ENSG00000166747	chr16_2641	14	18	8	0	3	0.0451559934318555	Inf	0.0863264291315241
ENSG00000166747	chr16_1725	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000166747	chr16_2112	14	18	5	0	6	0.000972590627763044	Inf	0.0360116604656516
ENSG00000166747	chr16_2112	13	16	8	0	4	0.0241758241758242	Inf	0.0643037328066313
ENSG00000166747	chr16_2110	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000166747	chr16_1091	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000166747	chr16_2114	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000166747	chr16_154	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000166747	chr16_1456	10	13	3	0	2	0.065359477124183	Inf	0.102325199174257
ENSG00000166747	chr16_1456	8	13	3	0	1	0.235294117647059	Inf	0.268735937996282
ENSG00000166747	chr16_1458	10	13	1	0	4	0.00163398692810458	Inf	0.0390861715527675
ENSG00000166747	chr16_1458	8	13	1	0	3	0.00588235294117647	Inf	0.0487797133302188
ENSG00000166747	chr16_155	14	18	4	0	7	0.000211432745165879	Inf	0.0232403974873854
ENSG00000166747	chr16_155	13	16	7	0	5	0.00805860805860807	Inf	0.0523509215876217
ENSG00000166747	chr16_1090	14	18	5	0	6	0.000972590627763044	Inf	0.0360116604656516
ENSG00000166747	chr16_1090	13	16	8	0	4	0.0241758241758242	Inf	0.0643037328066313
ENSG00000166747	chr16_2111	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000166747	chr16_410	11	7	1	3	9	0.0102405334603477	21	0.0543526525328698
ENSG00000166747	chr16_410	1	1	9	15	8	0.00659992584352984	0.0592592592592593	0.0498912764386266
ENSG00000166747	chr16_408	12	10	3	1	6	0.016640866873065	20	0.0567184440966437
ENSG00000166747	chr16_408	10	12	1	1	4	0.00770308123249299	48	0.0511925290689433
ENSG00000166747	chr16_408	8	11	1	2	3	0.0525210084033613	16.5	0.0919365896860945
ENSG00000166747	chr16_408	13	14	6	2	6	0.0440516005733397	7	0.0848064006012306
ENSG00000166747	chr16_28	14	18	7	0	4	0.0138941518251863	Inf	0.0553274825461727
ENSG00000135451	chr12_1591	15	7	17	2	1	0.25025641025641	0.205882352941176	0.283741422896352
ENSG00000135451	chr12_13	15	4	3	5	15	0.175068409851019	4	0.208274306763506
ENSG00000135451	chr12_13	7	10	6	1	8	0.033005788127608	13.3333333333333	0.0727840616359038
ENSG00000135451	chr12_13	19	10	7	1	9	0.0183183711787831	12.8571428571429	0.0574930701934026
ENSG00000135451	chr12_1593	15	7	17	2	1	0.25025641025641	0.205882352941176	0.283741422896352
ENSG00000135451	chr12_1584	15	7	17	2	1	0.25025641025641	0.205882352941176	0.283741422896352
ENSG00000135451	chr12_2135	15	8	18	1	0	0.333333333333333	0	0.356679719194271
ENSG00000135451	chr12_1581	15	7	17	2	1	0.25025641025641	0.205882352941176	0.283741422896352
ENSG00000135451	chr12_2422	15	8	18	1	0	0.333333333333333	0	0.356679719194271
ENSG00000135451	chr12_331	22	10	18	3	0	0.0636262513904337	0	0.10096875138249
ENSG00000135451	chr12_331	27	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000135451	chr12_331	28	10	18	3	0	0.0636262513904337	0	0.10096875138249
ENSG00000135451	chr12_331	15	8	18	1	0	0.333333333333333	0	0.356679719194271
ENSG00000135451	chr12_331	21	9	18	3	0	0.0541871921182266	0	0.0930702495251026
ENSG00000135451	chr12_331	25	10	18	3	0	0.0636262513904337	0	0.10096875138249
ENSG00000135451	chr12_331	24	10	18	3	0	0.0636262513904337	0	0.10096875138249
ENSG00000135451	chr12_1592	15	7	17	2	1	0.25025641025641	0.205882352941176	0.283741422896352
ENSG00000135451	chr12_2136	15	8	18	1	0	0.333333333333333	0	0.356679719194271
ENSG00000135451	chr12_1585	15	7	17	2	1	0.25025641025641	0.205882352941176	0.283741422896352
ENSG00000135451	chr12_2133	15	8	18	1	0	0.333333333333333	0	0.356679719194271
ENSG00000100632	chr14_1246	0	21	12	5	7	0.306298276235883	2.45	0.336205203483267
ENSG00000143570	chr1_752	0	5	15	3	1	0.0909090909090909	0.111111111111111	0.125046069213892
ENSG00000143570	chr1_2491	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_747	0	5	15	3	1	0.0909090909090909	0.111111111111111	0.125046069213892
ENSG00000143570	chr1_2490	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_755	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2475	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_50	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2481	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_312	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2492	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2474	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2483	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2493	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2494	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2485	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2477	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_1252	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_1253	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_748	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2476	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2482	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000143570	chr1_2489	0	6	16	2	0	0.101449275362319	0	0.135578583765112
ENSG00000177728	chr17_1420	5	3	11	4	1	0.0379256965944272	0.0681818181818182	0.0785455004356687
ENSG00000177728	chr17_1420	2	2	10	4	1	0.0276341305753071	0.05	0.0683639918244023
ENSG00000177728	chr17_581	11	8	3	7	13	0.0658928600216021	4.95238095238095	0.102645856006358
ENSG00000177728	chr17_3797	12	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_3797	15	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_1431	12	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_1431	15	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_3796	12	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_3796	15	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_1439	12	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000177728	chr17_1439	15	9	17	3	0	0.0602079912424741	0	0.0975249852378095
ENSG00000013561	chr5_315	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_315	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_315	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_315	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_315	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_315	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_315	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_315	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_315	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_2525	23	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_2525	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_2525	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_2525	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_2525	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_2525	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_2525	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_1083	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_1083	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1083	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_1083	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_1083	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_1083	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_1083	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_1083	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_1083	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1085	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_1085	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1085	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_1085	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_1085	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_1085	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_1085	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_1085	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_1085	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1082	9	16	8	0	4	0.0241758241758242	Inf	0.0643037328066313
ENSG00000013561	chr5_319	23	10	3	3	10	0.0090671692017768	11.1111111111111	0.052657285677958
ENSG00000013561	chr5_319	20	13	3	1	9	0.000780724188989098	39	0.034561060113971
ENSG00000013561	chr5_319	13	9	2	4	10	0.0154193027325347	11.25	0.0557507839881939
ENSG00000013561	chr5_319	6	12	4	2	12	0.00127026270146661	18	0.03791147190611
ENSG00000013561	chr5_319	9	13	2	3	10	0.00162426526674743	21.6666666666667	0.0390861715527675
ENSG00000013561	chr5_319	1	9	3	2	9	0.0122781377997423	13.5	0.0549171690837001
ENSG00000013561	chr5_319	17	11	4	2	9	0.0154193027325347	12.375	0.0557507839881939
ENSG00000013561	chr5_319	25	2	10	9	2	0.00332894995702911	0.0444444444444444	0.0440900540025281
ENSG00000013561	chr5_1091	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_1091	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1091	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_1091	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_1091	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_1091	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_1091	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_1091	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_1091	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_317	27	7	14	9	2	0.0233334945430511	0.111111111111111	0.0638727248824673
ENSG00000013561	chr5_317	4	10	6	3	11	0.0329338254849185	6.11111111111111	0.0727626478312383
ENSG00000013561	chr5_317	28	5	11	7	2	0.0414053035401804	0.12987012987013	0.081834203747807
ENSG00000013561	chr5_317	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_1088	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_1088	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1088	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_1088	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_1088	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_1088	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_1088	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_1088	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_1088	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_189	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_189	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_189	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_189	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_189	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_189	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_189	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_189	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_189	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_320	27	8	14	8	2	0.0538021311924681	0.142857142857143	0.0930702495251026
ENSG00000013561	chr5_320	28	5	11	7	2	0.0414053035401804	0.12987012987013	0.081834203747807
ENSG00000013561	chr5_320	30	6	12	10	4	0.0731727514850386	0.2	0.10874746598657
ENSG00000013561	chr5_1089	23	13	6	0	7	0.00521739130434783	Inf	0.0470075042249172
ENSG00000013561	chr5_1089	0	10	4	0	5	0.0108359133126935	Inf	0.0543526525328698
ENSG00000013561	chr5_1089	20	14	6	0	6	0.00401337792642141	Inf	0.0453365304044038
ENSG00000013561	chr5_1089	13	13	6	0	6	0.00521739130434784	Inf	0.0470075042249172
ENSG00000013561	chr5_1089	6	14	8	0	8	0.002711977344661	Inf	0.0424969591222328
ENSG00000013561	chr5_1089	9	16	6	0	6	0.00245261984392419	Inf	0.0413850946561227
ENSG00000013561	chr5_1089	1	11	6	0	6	0.0137299771167048	Inf	0.0553274825461727
ENSG00000013561	chr5_1089	17	13	7	0	6	0.0149068322981366	Inf	0.0553274825461727
ENSG00000013561	chr5_1089	24	10	4	0	6	0.0108359133126935	Inf	0.0543526525328698
